episode,total_reward,x_pos,time,flag_get,loss,epsilon,steps,truncated,stuck,course,time
937,1625.0,1721,359,False,369.9541320800781,0.06867999999999996,819,False,False,1-1,2025-12-10 23:22:38.890281
938,1033.0,1127,362,False,362.7684631347656,0.067685,760,False,False,1-1,2025-12-10 23:22:44.043169
939,630.0,722,363,False,366.7986145019531,0.06669000000000003,756,True,True,1-1,2025-12-10 23:22:48.919292
940,609.0,683,384,False,395.9001159667969,0.06569500000000006,327,False,False,1-1,2025-12-10 23:22:51.002979
941,626.0,704,378,False,321.41619873046875,0.06470000000000009,449,False,False,1-1,2025-12-10 23:22:53.878426
942,1342.0,1435,365,False,469.34759521484375,0.06370500000000001,705,False,False,1-1,2025-12-10 23:22:58.400425
943,1927.0,2022,362,False,565.3055419921875,0.06271000000000004,775,False,False,1-1,2025-12-10 23:23:03.471094
944,615.0,692,380,False,306.7607727050781,0.061715000000000075,403,False,False,1-1,2025-12-10 23:23:06.138021
945,1047.0,1127,376,False,397.9830322265625,0.06072000000000011,480,False,False,1-1,2025-12-10 23:23:09.215070
946,635.0,722,368,False,516.9326171875,0.05972500000000003,648,True,True,1-1,2025-12-10 23:23:13.503289
947,610.0,679,389,False,541.4638671875,0.05873000000000006,229,False,False,1-1,2025-12-10 23:23:15.033872
948,1636.0,1739,353,False,410.2130126953125,0.05773500000000009,947,False,False,1-1,2025-12-10 23:23:21.130213
949,2017.0,2130,342,False,482.07855224609375,0.05674000000000001,1164,True,True,1-1,2025-12-10 23:23:28.612428
950,616.0,685,388,False,316.86419677734375,0.055745000000000045,247,False,False,1-1,2025-12-10 23:23:30.226245
951,605.0,675,388,False,273.2391357421875,0.054750000000000076,247,False,False,1-1,2025-12-10 23:23:31.796859
952,639.0,711,385,False,430.6961669921875,0.053755,315,False,False,1-1,2025-12-10 23:23:33.813109
953,1423.0,1519,362,False,194.64927673339844,0.05276000000000003,769,False,False,1-1,2025-12-10 23:23:38.732660
954,361.0,434,382,False,638.0535888671875,0.05176500000000006,372,True,True,1-1,2025-12-10 23:23:41.066057
955,1862.0,1954,365,False,370.3341369628906,0.05077000000000009,701,False,False,1-1,2025-12-10 23:23:45.537225
956,1049.0,1128,377,False,963.4918212890625,0.049775000000000014,476,False,False,1-1,2025-12-10 23:23:48.569813
957,617.0,688,386,False,359.12420654296875,0.048780000000000046,281,False,False,1-1,2025-12-10 23:23:50.380657
958,1159.0,1242,375,False,440.7214050292969,0.04778500000000008,509,False,False,1-1,2025-12-10 23:23:53.639454
959,241.0,304,394,False,431.65264892578125,0.04679,125,False,False,1-1,2025-12-10 23:23:54.446429
960,1346.0,1430,373,False,276.1191711425781,0.04579500000000003,552,False,False,1-1,2025-12-10 23:23:57.951742
961,235.0,299,393,False,270.47015380859375,0.04480000000000006,153,False,False,1-1,2025-12-10 23:23:58.921660
962,1336.0,1435,359,False,514.798095703125,0.043805000000000094,834,False,False,1-1,2025-12-10 23:24:04.176681
963,1037.0,1119,373,False,508.68011474609375,0.042810000000000015,553,False,False,1-1,2025-12-10 23:24:07.676934
964,336.0,434,357,False,397.3563232421875,0.04181500000000005,868,True,True,1-1,2025-12-10 23:24:13.127361
965,611.0,684,384,False,367.30419921875,0.04082000000000008,337,False,False,1-1,2025-12-10 23:24:15.243720
966,592.0,668,381,False,338.3394775390625,0.039825,389,False,False,1-1,2025-12-10 23:24:17.677833
967,637.0,710,385,False,471.81439208984375,0.03883000000000003,309,False,False,1-1,2025-12-10 23:24:19.625463
968,245.0,308,395,False,750.1890869140625,0.03783500000000006,113,False,False,1-1,2025-12-10 23:24:20.347689
969,618.0,688,387,False,248.7638702392578,0.036839999999999984,273,False,False,1-1,2025-12-10 23:24:22.079393
970,607.0,679,386,False,219.87600708007812,0.035845000000000016,287,False,False,1-1,2025-12-10 23:24:23.912880
971,1048.0,1127,377,False,305.1826171875,0.03485000000000005,463,False,False,1-1,2025-12-10 23:24:26.836566
972,1047.0,1129,375,False,227.60284423828125,0.03385500000000008,509,False,False,1-1,2025-12-10 23:24:30.022794
973,612.0,680,389,False,403.8518371582031,0.03286,237,False,False,1-1,2025-12-10 23:24:31.521596
974,1436.0,1525,369,False,197.77243041992188,0.03186500000000003,621,False,False,1-1,2025-12-10 23:24:35.432099
975,247.0,309,395,False,256.0953369140625,0.030870000000000064,109,False,False,1-1,2025-12-10 23:24:36.152124
976,606.0,676,388,False,335.79534912109375,0.029874999999999985,253,False,False,1-1,2025-12-10 23:24:37.744718
977,1603.0,1953,108,False,273.3257751464844,0.028880000000000017,5841,False,False,1-1,2025-12-10 23:25:15.985399
978,236.0,300,394,False,310.0310974121094,0.02788500000000005,121,False,False,1-1,2025-12-10 23:25:16.934585
979,1851.0,1951,357,False,285.6671142578125,0.02688999999999997,861,False,False,1-1,2025-12-10 23:25:22.693759
980,1922.0,2024,355,False,345.0811767578125,0.025895,901,False,False,1-1,2025-12-10 23:25:28.400247
981,1571.0,1671,358,False,258.4815979003906,0.024900000000000033,851,False,False,1-1,2025-12-10 23:25:33.768823
982,1411.0,1506,361,False,407.00689697265625,0.023905000000000065,787,False,False,1-1,2025-12-10 23:25:38.845199
983,613.0,689,381,False,228.9686279296875,0.022909999999999986,391,False,False,1-1,2025-12-10 23:25:41.303611
984,1436.0,1520,373,False,480.0874328613281,0.021915000000000018,549,False,False,1-1,2025-12-10 23:25:44.780429
985,610.0,680,388,False,213.1620635986328,0.02092000000000005,239,False,False,1-1,2025-12-10 23:25:46.278645
986,616.0,685,388,False,238.30825805664062,0.01992499999999997,257,False,False,1-1,2025-12-10 23:25:47.904286
987,608.0,679,386,False,428.94195556640625,0.018930000000000002,295,False,False,1-1,2025-12-10 23:25:49.779214
988,251.0,313,395,False,402.575927734375,0.017935000000000034,107,False,False,1-1,2025-12-10 23:25:50.547160
989,518.0,594,379,False,382.9981689453125,0.016940000000000066,436,True,True,1-1,2025-12-10 23:25:53.293019
990,240.0,303,394,False,504.30120849609375,0.015944999999999987,121,False,False,1-1,2025-12-10 23:25:54.135796
991,612.0,682,388,False,568.0836181640625,0.014950000000000019,247,False,False,1-1,2025-12-10 23:25:55.689688
992,253.0,316,395,False,345.1253356933594,0.01395500000000005,111,False,False,1-1,2025-12-10 23:25:56.388352
993,253.0,316,395,False,446.22796630859375,0.012959999999999972,111,False,False,1-1,2025-12-10 23:25:57.195212
994,1849.0,1952,355,False,523.8626708984375,0.011965000000000003,905,False,False,1-1,2025-12-10 23:26:03.274193
995,737.0,809,386,False,414.4523010253906,0.010970000000000035,295,False,False,1-1,2025-12-10 23:26:05.112136
996,1861.0,1958,361,False,252.82171630859375,0.009974999999999956,791,False,False,1-1,2025-12-10 23:26:10.073464
997,616.0,688,386,False,417.46466064453125,0.008979999999999988,297,False,False,1-1,2025-12-10 23:26:11.937594
998,2781.0,2914,322,False,270.9002685546875,0.00798500000000002,1560,True,True,1-1,2025-12-10 23:26:21.723300
999,1046.0,1128,374,False,334.8936767578125,0.006990000000000052,532,False,False,1-1,2025-12-10 23:26:25.149458
1000,1063.0,1147,374,False,205.23471069335938,0.005994999999999973,537,False,False,1-1,2025-12-10 23:26:28.610420
1001,817.0,898,374,False,376.14410400390625,0.0050000000000000044,519,False,False,1-1,2025-12-10 23:26:33.702767
1002,606.0,675,388,False,859.9801025390625,0.005,255,False,False,1-1,2025-12-10 23:26:35.307026
1003,1924.0,2021,360,False,291.4565124511719,0.005,811,False,False,1-1,2025-12-10 23:26:40.457304
1004,2114.0,2226,343,False,872.012451171875,0.005,1152,True,True,1-1,2025-12-10 23:26:47.641110
1005,1339.0,1434,363,False,424.4389343261719,0.005,739,False,False,1-1,2025-12-10 23:26:52.534530
1006,607.0,682,383,False,196.97589111328125,0.005,353,False,False,1-1,2025-12-10 23:26:54.751162
1007,610.0,679,389,False,196.26675415039062,0.005,233,False,False,1-1,2025-12-10 23:26:56.209530
1008,813.0,898,370,False,308.0057373046875,0.005,599,False,False,1-1,2025-12-10 23:26:59.998125
1009,1908.0,2018,348,False,282.7105712890625,0.005,1049,False,False,1-1,2025-12-10 23:27:06.782143
1010,1045.0,1122,378,False,357.626220703125,0.005,452,False,False,1-1,2025-12-10 23:27:09.672930
1011,610.0,679,389,False,298.34210205078125,0.005,233,False,False,1-1,2025-12-10 23:27:11.127647
1012,1856.0,1952,362,False,187.8389434814453,0.005,771,False,False,1-1,2025-12-10 23:27:16.174051
1013,813.0,897,371,False,263.034423828125,0.005,597,False,False,1-1,2025-12-10 23:27:19.947531
1014,638.0,709,385,False,197.52688598632812,0.005,307,False,False,1-1,2025-12-10 23:27:21.895865
1015,611.0,682,387,False,231.15869140625,0.005,275,False,False,1-1,2025-12-10 23:27:23.628259
1016,518.0,594,379,False,210.73289489746094,0.005,428,True,True,1-1,2025-12-10 23:27:26.350373
1017,249.0,312,395,False,183.2333984375,0.005,117,False,False,1-1,2025-12-10 23:27:27.103428
1018,607.0,676,389,False,297.1480407714844,0.005,235,False,False,1-1,2025-12-10 23:27:28.599671
1019,1437.0,1523,372,False,339.6024475097656,0.005,565,False,False,1-1,2025-12-10 23:27:32.210575
1020,609.0,678,388,False,203.96592712402344,0.005,241,False,False,1-1,2025-12-10 23:27:33.768557
1021,1919.0,2021,355,False,449.6231689453125,0.005,903,False,False,1-1,2025-12-10 23:27:39.760676
1022,728.0,820,365,False,219.0640869140625,0.005,715,False,False,1-1,2025-12-10 23:27:44.321249
1023,604.0,676,386,False,145.44497680664062,0.005,289,False,False,1-1,2025-12-10 23:27:46.174072
1024,753.0,833,378,False,262.59033203125,0.005,441,False,False,1-1,2025-12-10 23:27:48.990000
1025,251.0,314,395,False,569.900634765625,0.005,107,False,False,1-1,2025-12-10 23:27:49.677719
1026,1043.0,1120,378,False,526.6398315429688,0.005,443,False,False,1-1,2025-12-10 23:27:53.066263
1027,1039.0,1124,370,False,429.9637756347656,0.005,607,False,False,1-1,2025-12-10 23:27:56.976752
1028,1581.0,1671,367,False,567.7557983398438,0.005,677,False,False,1-1,2025-12-10 23:28:01.402493
1029,1350.0,1434,374,False,445.3543701171875,0.005,529,False,False,1-1,2025-12-10 23:28:04.923861
1030,1323.0,1435,346,False,431.6045227050781,0.005,1094,False,False,1-1,2025-12-10 23:28:12.075060
1031,613.0,682,388,False,586.3443603515625,0.005,243,False,False,1-1,2025-12-10 23:28:13.641441
1032,635.0,722,368,False,230.147705078125,0.005,644,True,True,1-1,2025-12-10 23:28:17.910922
1033,1321.0,1433,346,False,823.4260864257812,0.005,1089,False,False,1-1,2025-12-10 23:28:25.050034
1034,770.0,852,376,False,172.73318481445312,0.005,487,False,False,1-1,2025-12-10 23:28:28.209099
1035,1434.0,1520,371,False,239.21231079101562,0.005,581,False,False,1-1,2025-12-10 23:28:32.009434
1036,1436.0,1523,370,False,175.64974975585938,0.005,613,False,False,1-1,2025-12-10 23:28:35.970836
1037,1150.0,1234,373,False,243.65347290039062,0.005,551,False,False,1-1,2025-12-10 23:28:39.532234
1038,1351.0,1435,374,False,407.4819030761719,0.005,522,False,False,1-1,2025-12-10 23:28:42.991607
1039,1856.0,1956,358,False,282.4111022949219,0.005,839,False,False,1-1,2025-12-10 23:28:48.656090
1040,737.0,818,377,False,260.7731018066406,0.005,473,False,False,1-1,2025-12-10 23:28:51.851090
1041,1342.0,1429,371,False,292.605712890625,0.005,596,False,False,1-1,2025-12-10 23:28:56.170571
1042,623.0,694,387,False,418.96533203125,0.005,259,False,False,1-1,2025-12-10 23:28:57.907138
1043,1571.0,1669,359,False,255.83099365234375,0.005,837,False,False,1-1,2025-12-10 23:29:03.347817
1044,610.0,680,388,False,208.353515625,0.005,247,False,False,1-1,2025-12-10 23:29:05.108023
1045,1346.0,1434,370,False,232.55679321289062,0.005,599,False,False,1-1,2025-12-10 23:29:09.003627
1046,1408.0,1523,343,False,342.56768798828125,0.005,1155,False,False,1-1,2025-12-10 23:29:16.747904
1047,239.0,303,394,False,240.2720947265625,0.005,129,False,False,1-1,2025-12-10 23:29:17.598037
1048,1691.0,1785,363,False,251.17018127441406,0.005,741,False,False,1-1,2025-12-10 23:29:22.407338
1049,611.0,682,387,False,317.56158447265625,0.005,259,False,False,1-1,2025-12-10 23:29:24.083599
1050,611.0,681,388,False,201.05003356933594,0.005,245,False,False,1-1,2025-12-10 23:29:25.667048
1051,1688.0,1785,361,False,179.37559509277344,0.005,781,False,False,1-1,2025-12-10 23:29:30.746426
1052,1848.0,1955,351,False,176.06893920898438,0.005,993,False,False,1-1,2025-12-10 23:29:37.179095
1053,1066.0,1150,374,False,406.23944091796875,0.005,520,False,False,1-1,2025-12-10 23:29:40.560329
1054,1690.0,1784,362,False,195.14797973632812,0.005,767,False,False,1-1,2025-12-10 23:29:45.596583
1055,1336.0,1419,373,False,149.44857788085938,0.005,542,False,False,1-1,2025-12-10 23:29:49.130860
1056,1701.0,1795,364,False,138.12863159179688,0.005,719,False,False,1-1,2025-12-10 23:29:53.780580
1057,1055.0,1138,374,False,254.06935119628906,0.005,520,False,False,1-1,2025-12-10 23:29:57.166408
1058,1031.0,1122,364,False,431.3182373046875,0.005,736,False,False,1-1,2025-12-10 23:30:02.115997
1059,245.0,308,395,False,321.75042724609375,0.005,109,False,False,1-1,2025-12-10 23:30:02.828184
1060,1335.0,1416,375,False,291.31866455078125,0.005,510,False,False,1-1,2025-12-10 23:30:06.186883
1061,613.0,682,388,False,336.1556396484375,0.005,253,False,False,1-1,2025-12-10 23:30:07.837024
1062,1151.0,1235,374,False,421.4532165527344,0.005,525,False,False,1-1,2025-12-10 23:30:11.241293
1063,1040.0,1129,367,False,567.8792724609375,0.005,668,False,False,1-1,2025-12-10 23:30:15.764130
1064,610.0,678,389,False,245.304931640625,0.005,231,False,False,1-1,2025-12-10 23:30:17.251684
1065,606.0,676,387,False,423.24383544921875,0.005,259,False,False,1-1,2025-12-10 23:30:18.918381
1066,1066.0,1147,377,False,322.3338623046875,0.005,472,False,False,1-1,2025-12-10 23:30:21.961457
1067,613.0,683,388,False,315.42169189453125,0.005,253,False,False,1-1,2025-12-10 23:30:23.610408
1068,609.0,679,387,False,423.0574035644531,0.005,265,False,False,1-1,2025-12-10 23:30:25.316780
1069,1335.0,1427,364,False,251.33599853515625,0.005,729,False,False,1-1,2025-12-10 23:30:30.053961
1070,815.0,898,372,False,312.86474609375,0.005,575,False,False,1-1,2025-12-10 23:30:33.766234
1071,1582.0,1670,369,False,346.087158203125,0.005,619,False,False,1-1,2025-12-10 23:30:37.762755
1072,611.0,683,386,False,285.4779357910156,0.005,285,False,False,1-1,2025-12-10 23:30:39.606131
1073,610.0,679,388,False,538.4451904296875,0.005,249,False,False,1-1,2025-12-10 23:30:41.219392
1074,615.0,688,385,False,296.7698974609375,0.005,309,False,False,1-1,2025-12-10 23:30:43.218022
1075,1567.0,1669,355,False,271.64434814453125,0.005,911,False,False,1-1,2025-12-10 23:30:49.165321
1076,608.0,677,389,False,368.37689208984375,0.005,227,False,False,1-1,2025-12-10 23:30:50.669819
1077,1325.0,1414,367,False,352.4556579589844,0.005,674,False,False,1-1,2025-12-10 23:30:55.091282
1078,1435.0,1523,370,False,425.5723876953125,0.005,609,False,False,1-1,2025-12-10 23:30:59.076709
1079,611.0,689,378,False,270.68560791015625,0.005,457,False,False,1-1,2025-12-10 23:31:02.043205
1080,1338.0,1419,375,False,338.8382873535156,0.005,517,False,False,1-1,2025-12-10 23:31:05.425840
1081,1672.0,1768,361,False,341.32965087890625,0.005,781,False,False,1-1,2025-12-10 23:31:10.379152
1082,611.0,682,387,False,400.142822265625,0.005,267,False,False,1-1,2025-12-10 23:31:12.044077
1083,1848.0,1942,363,False,385.6647033691406,0.005,751,False,False,1-1,2025-12-10 23:31:16.827903
1084,614.0,685,387,False,356.73828125,0.005,269,False,False,1-1,2025-12-10 23:31:18.509682
1085,1648.0,1742,363,False,272.98321533203125,0.005,741,False,False,1-1,2025-12-10 23:31:23.114937
1086,1854.0,1956,356,False,132.9429168701172,0.005,881,False,False,1-1,2025-12-10 23:31:28.759218
1087,1693.0,1781,368,False,419.71282958984375,0.005,647,False,False,1-1,2025-12-10 23:31:32.862225
1088,624.0,701,381,False,287.24346923828125,0.005,397,False,False,1-1,2025-12-10 23:31:35.387317
1089,1572.0,1663,367,False,236.40260314941406,0.005,661,False,False,1-1,2025-12-10 23:31:39.579575
1090,1428.0,1524,362,False,582.0166015625,0.005,771,False,False,1-1,2025-12-10 23:31:44.386337
1091,1437.0,1523,372,False,277.94976806640625,0.005,571,False,False,1-1,2025-12-10 23:31:47.965669
1092,1929.0,2022,364,False,232.11431884765625,0.005,719,False,False,1-1,2025-12-10 23:31:52.568331
1093,758.0,847,368,False,129.94796752929688,0.005,647,False,False,1-1,2025-12-10 23:31:56.589213
1094,611.0,681,388,False,328.242431640625,0.005,243,False,False,1-1,2025-12-10 23:31:58.150452
1095,611.0,681,388,False,323.00146484375,0.005,251,False,False,1-1,2025-12-10 23:31:59.706729
1096,238.0,302,394,False,269.1497497558594,0.005,129,False,False,1-1,2025-12-10 23:32:00.550941
1097,232.0,297,393,False,173.46432495117188,0.005,155,False,False,1-1,2025-12-10 23:32:01.511047
1098,2677.0,2830,302,False,435.090576171875,0.005,1972,True,True,1-1,2025-12-10 23:32:14.367751
1099,626.0,696,387,False,211.61068725585938,0.005,263,False,False,1-1,2025-12-10 23:32:16.123231
1100,2349.0,2467,337,False,382.639404296875,0.005,1272,False,False,1-1,2025-12-10 23:32:24.205209
1101,1433.0,1520,370,False,546.1212768554688,0.005,613,False,False,1-1,2025-12-10 23:32:28.096097
1102,1847.0,1939,365,False,258.126708984375,0.005,701,False,False,1-1,2025-12-10 23:32:32.510555
1103,1345.0,1430,373,False,328.583984375,0.005,556,False,False,1-1,2025-12-10 23:32:36.013991
1104,1160.0,1239,379,False,342.01995849609375,0.005,437,False,False,1-1,2025-12-10 23:32:38.724374
1105,610.0,680,388,False,341.5501708984375,0.005,255,False,False,1-1,2025-12-10 23:32:40.294993
1106,612.0,681,388,False,296.8382873535156,0.005,239,False,False,1-1,2025-12-10 23:32:41.783851
1107,2252.0,2370,337,False,289.40765380859375,0.005,1276,True,True,1-1,2025-12-10 23:32:49.765259
1108,1347.0,1431,374,False,253.75196838378906,0.005,536,False,False,1-1,2025-12-10 23:32:53.117744
1109,1317.0,1406,368,False,300.58837890625,0.005,641,False,False,1-1,2025-12-10 23:32:57.194508
1110,613.0,683,388,False,174.60113525390625,0.005,245,False,False,1-1,2025-12-10 23:32:58.744236
1111,611.0,681,388,False,365.11761474609375,0.005,241,False,False,1-1,2025-12-10 23:33:00.243359
1112,1338.0,1424,371,False,192.52081298828125,0.005,594,False,False,1-1,2025-12-10 23:33:03.931850
1113,1344.0,1429,373,False,269.23846435546875,0.005,548,False,False,1-1,2025-12-10 23:33:07.345841
1114,613.0,683,388,False,178.44607543945312,0.005,241,False,False,1-1,2025-12-10 23:33:08.858100
1115,610.0,681,387,False,266.2548828125,0.005,261,False,False,1-1,2025-12-10 23:33:10.530716
1116,2109.0,2218,346,False,218.19625854492188,0.005,1080,True,True,1-1,2025-12-10 23:33:17.283415
1117,614.0,685,386,False,329.30584716796875,0.005,287,False,False,1-1,2025-12-10 23:33:19.066321
1118,1685.0,1778,362,False,249.94659423828125,0.005,763,False,False,1-1,2025-12-10 23:33:23.829154
1119,1854.0,1953,359,False,258.6036682128906,0.005,827,False,False,1-1,2025-12-10 23:33:28.983653
1120,1699.0,1788,368,False,179.97775268554688,0.005,653,False,False,1-1,2025-12-10 23:33:33.086204
1121,2724.0,2850,329,False,246.66421508789062,0.005,1424,True,True,1-1,2025-12-10 23:33:42.061181
1122,635.0,722,368,False,264.2159423828125,0.005,640,True,True,1-1,2025-12-10 23:33:46.112497
1123,1340.0,1435,363,False,213.9206085205078,0.005,749,False,False,1-1,2025-12-10 23:33:50.813084
1124,2042.0,2146,351,False,210.361083984375,0.005,992,True,True,1-1,2025-12-10 23:33:57.114839
1125,609.0,679,388,False,270.7589416503906,0.005,245,False,False,1-1,2025-12-10 23:33:58.629581
1126,1163.0,1244,377,False,324.43914794921875,0.005,465,False,False,1-1,2025-12-10 23:34:01.526463
1127,1683.0,1785,353,False,133.07461547851562,0.005,953,False,False,1-1,2025-12-10 23:34:07.800097
1128,1326.0,1415,367,False,163.49041748046875,0.005,676,False,False,1-1,2025-12-10 23:34:12.088910
1129,602.0,685,374,False,431.23529052734375,0.005,531,False,False,1-1,2025-12-10 23:34:15.370296
1130,3024.0,3154,325,False,516.540283203125,0.005,1504,True,True,1-1,2025-12-10 23:34:24.882977
1131,618.0,691,385,False,537.1636962890625,0.005,301,False,False,1-1,2025-12-10 23:34:26.823184
1132,1709.0,1801,366,False,663.1648559570312,0.005,697,False,False,1-1,2025-12-10 23:34:31.210958
1133,1064.0,1144,378,False,344.86883544921875,0.005,445,False,False,1-1,2025-12-10 23:34:34.030212
1134,606.0,675,389,False,249.8795928955078,0.005,227,False,False,1-1,2025-12-10 23:34:35.484826
1135,1808.0,1915,350,False,300.9396667480469,0.005,1003,False,False,1-1,2025-12-10 23:34:42.805036
1136,1923.0,2021,360,False,254.9590301513672,0.005,817,False,False,1-1,2025-12-10 23:34:48.060360
1137,1706.0,1797,367,False,275.79656982421875,0.005,659,False,False,1-1,2025-12-10 23:34:52.189437
1138,1838.0,1936,360,False,330.3126525878906,0.005,811,False,False,1-1,2025-12-10 23:34:57.266390
1139,652.0,722,385,False,249.4659881591797,0.005,299,False,False,1-1,2025-12-10 23:34:59.139278
1140,248.0,311,394,False,354.09417724609375,0.005,133,False,False,1-1,2025-12-10 23:34:59.977832
1141,2087.0,2226,316,False,250.43670654296875,0.005,1692,True,True,1-1,2025-12-10 23:35:10.779458
1142,1885.0,1982,361,False,239.9144287109375,0.005,791,False,False,1-1,2025-12-10 23:35:15.841244
1143,610.0,680,388,False,343.57342529296875,0.005,251,False,False,1-1,2025-12-10 23:35:17.411868
1144,250.0,314,394,False,322.72125244140625,0.005,121,False,False,1-1,2025-12-10 23:35:18.179228
1145,608.0,677,388,False,199.26263427734375,0.005,255,False,False,1-1,2025-12-10 23:35:19.826893
1146,1926.0,2021,362,False,187.4583282470703,0.005,777,False,False,1-1,2025-12-10 23:35:24.751891
1147,1433.0,1520,369,False,164.49356079101562,0.005,627,False,False,1-1,2025-12-10 23:35:28.730181
1148,1677.0,1769,366,False,346.3069763183594,0.005,685,False,False,1-1,2025-12-10 23:35:33.077961
1149,3038.0,3161,317,True,174.83822631835938,0.005,1666,False,False,1-1,2025-12-10 23:35:43.692815
1150,1678.0,1772,362,False,440.8497314453125,0.005,767,False,False,1-1,2025-12-10 23:35:48.532599
1151,609.0,680,387,False,186.75453186035156,0.005,265,False,False,1-1,2025-12-10 23:35:50.191700
1152,605.0,676,387,False,304.2869873046875,0.005,265,False,False,1-1,2025-12-10 23:35:51.871724
1153,1048.0,1128,376,False,203.73095703125,0.005,483,False,False,1-1,2025-12-10 23:35:54.916652
1154,1057.0,1138,376,False,259.73370361328125,0.005,483,False,False,1-1,2025-12-10 23:35:58.064163
1155,1052.0,1129,379,False,223.9176483154297,0.005,435,False,False,1-1,2025-12-10 23:36:00.797961
1156,1698.0,1791,363,False,247.84271240234375,0.005,755,False,False,1-1,2025-12-10 23:36:05.581997
1157,1858.0,1957,359,False,125.27081298828125,0.005,837,False,False,1-1,2025-12-10 23:36:10.886180
1158,1049.0,1128,377,False,140.0077667236328,0.005,475,False,False,1-1,2025-12-10 23:36:13.862246
1159,607.0,677,388,False,256.5466613769531,0.005,247,False,False,1-1,2025-12-10 23:36:15.410771
1160,1854.0,1949,361,False,200.30068969726562,0.005,793,False,False,1-1,2025-12-10 23:36:20.453337
1161,618.0,687,388,False,252.3291473388672,0.005,257,False,False,1-1,2025-12-10 23:36:22.119895
1162,1914.0,2021,351,False,242.47747802734375,0.005,991,False,False,1-1,2025-12-10 23:36:28.430641
1163,1704.0,1794,368,False,404.32318115234375,0.005,657,False,False,1-1,2025-12-10 23:36:32.606644
1164,1068.0,1155,371,False,272.99749755859375,0.005,590,False,False,1-1,2025-12-10 23:36:36.309581
1165,605.0,681,382,False,285.2935791015625,0.005,359,False,False,1-1,2025-12-10 23:36:38.890022
1166,1425.0,1514,369,False,327.768798828125,0.005,631,False,False,1-1,2025-12-10 23:36:42.897326
1167,621.0,698,380,False,403.367431640625,0.005,399,False,False,1-1,2025-12-10 23:36:45.515825
1168,734.0,807,385,False,187.2791748046875,0.005,305,False,False,1-1,2025-12-10 23:36:47.432429
1169,1583.0,1670,370,False,267.574951171875,0.005,603,False,False,1-1,2025-12-10 23:36:51.219850
1170,1433.0,1522,369,False,429.8829345703125,0.005,633,False,False,1-1,2025-12-10 23:36:55.195816
1171,246.0,311,393,False,257.36737060546875,0.005,139,False,False,1-1,2025-12-10 23:36:56.082155
1172,243.0,307,393,False,232.08932495117188,0.005,139,False,False,1-1,2025-12-10 23:36:56.959258
1173,640.0,722,373,False,120.27815246582031,0.005,549,False,False,1-1,2025-12-10 23:37:00.579932
1174,619.0,689,387,False,231.8183135986328,0.005,271,False,False,1-1,2025-12-10 23:37:02.280213
1175,611.0,681,388,False,285.63348388671875,0.005,255,False,False,1-1,2025-12-10 23:37:03.911211
1176,605.0,677,386,False,241.03697204589844,0.005,283,False,False,1-1,2025-12-10 23:37:05.690346
1177,727.0,808,376,False,221.4689483642578,0.005,479,False,False,1-1,2025-12-10 23:37:08.709838
1178,1328.0,1421,365,False,134.849853515625,0.005,704,False,False,1-1,2025-12-10 23:37:13.130553
1179,613.0,684,386,False,258.1247863769531,0.005,285,False,False,1-1,2025-12-10 23:37:14.969938
1180,1856.0,1953,360,False,172.31907653808594,0.005,805,False,False,1-1,2025-12-10 23:37:20.071670
1181,1049.0,1127,378,False,172.28921508789062,0.005,454,False,False,1-1,2025-12-10 23:37:22.929603
1182,1063.0,1148,373,False,282.0550537109375,0.005,558,False,False,1-1,2025-12-10 23:37:26.456113
1183,615.0,684,388,False,219.8256072998047,0.005,257,False,False,1-1,2025-12-10 23:37:28.082825
1184,1926.0,2024,359,False,135.75900268554688,0.005,833,False,False,1-1,2025-12-10 23:37:33.451013
1185,614.0,684,387,False,199.01513671875,0.005,265,False,False,1-1,2025-12-10 23:37:35.145652
1186,629.0,702,384,False,216.0177459716797,0.005,327,False,False,1-1,2025-12-10 23:37:37.214635
1187,1916.0,2015,359,False,290.109619140625,0.005,823,False,False,1-1,2025-12-10 23:37:42.530639
1188,1679.0,1770,364,False,171.56251525878906,0.005,725,False,False,1-1,2025-12-10 23:37:47.220844
1189,1698.0,1789,367,False,298.6385498046875,0.005,661,False,False,1-1,2025-12-10 23:37:51.450687
1190,1336.0,1421,373,False,183.74571228027344,0.005,558,False,False,1-1,2025-12-10 23:37:54.943464
1191,1692.0,1784,364,False,166.2604522705078,0.005,729,False,False,1-1,2025-12-10 23:37:59.632383
1192,240.0,303,394,False,239.2552947998047,0.005,131,False,False,1-1,2025-12-10 23:38:00.484880
1193,731.0,810,378,False,172.69091796875,0.005,439,False,False,1-1,2025-12-10 23:38:03.239897
1194,2052.0,2162,345,False,174.58636474609375,0.005,1112,True,True,1-1,2025-12-10 23:38:10.230283
1195,1050.0,1131,376,False,428.313232421875,0.005,486,False,False,1-1,2025-12-10 23:38:13.299139
1196,610.0,679,388,False,117.05987548828125,0.005,257,False,False,1-1,2025-12-10 23:38:14.908401
1197,1705.0,1796,367,False,186.32797241210938,0.005,669,False,False,1-1,2025-12-10 23:38:19.476081
1198,610.0,680,388,False,235.33514404296875,0.005,251,False,False,1-1,2025-12-10 23:38:21.035837
1199,1682.0,1782,358,False,292.5281066894531,0.005,849,False,False,1-1,2025-12-10 23:38:26.426076
