episode,total_reward,x_pos,time,flag_get,loss,epsilon,steps,truncated,stuck,course,time
103,626.0,704,379,False,5.7826008796691895,0.949255,437,False,False,1-1,2025-12-11 21:56:01.882325
104,120.0,184,394,False,5.472520351409912,0.9487575,121,False,False,8-2,2025-12-11 21:56:02.625372
105,59.0,120,295,False,3.9315648078918457,0.94826,109,False,False,2-3,2025-12-11 21:56:03.821195
106,116.0,180,394,False,3.9572131633758545,0.9477625,133,False,False,8-2,2025-12-11 21:56:06.443659
107,192.0,257,391,False,2.961257219314575,0.947265,186,False,False,4-2,2025-12-11 21:56:07.578355
108,251.0,318,390,False,3.870149612426758,0.9467675,215,False,False,2-1,2025-12-11 21:56:09.810816
109,303.0,383,277,False,8.495670318603516,0.94627,467,False,False,8-3,2025-12-11 21:56:14.083982
110,633.0,709,381,False,3.494837760925293,0.9457725,391,False,False,1-1,2025-12-11 21:56:18.110498
111,213.0,277,291,False,3.839998960494995,0.945275,190,False,False,3-3,2025-12-11 21:56:19.569668
112,730.0,875,212,False,7.3713698387146,0.9447775,1774,False,False,8-1,2025-12-11 21:56:40.864902
113,1137.0,1234,358,False,2.704704761505127,0.94428,857,False,False,2-2,2025-12-11 21:56:50.402624
114,772.0,861,368,False,5.796482086181641,0.9437825,643,False,False,2-2,2025-12-11 21:56:56.769239
115,709.0,898,266,False,4.535977363586426,0.943285,2697,False,False,1-1,2025-12-11 21:57:26.252025
116,677.0,760,274,False,2.7636022567749023,0.9427875,529,False,False,2-3,2025-12-11 21:57:34.058002
117,182.0,245,392,False,5.265390396118164,0.94229,164,False,False,8-2,2025-12-11 21:57:35.814033
118,277.0,342,293,False,3.416294813156128,0.9417925,140,False,False,5-4,2025-12-11 21:57:37.141442
119,933.0,1026,362,False,3.8955013751983643,0.941295,769,False,False,7-2,2025-12-11 21:57:47.391943
120,314.0,383,389,False,3.1989831924438477,0.9407975,231,False,False,7-1,2025-12-11 21:57:49.085189
121,126.0,187,393,False,5.358327388763428,0.9403,141,False,False,4-2,2025-12-11 21:57:50.423900
122,477.0,552,281,False,2.449176788330078,0.9398025,393,False,False,1-4,2025-12-11 21:57:54.280147
123,319.0,391,385,False,3.48732852935791,0.9393050000000001,301,False,False,3-1,2025-12-11 21:57:57.229084
124,220.0,283,293,False,6.515369892120361,0.9388075,141,False,False,2-4,2025-12-11 21:57:58.153612
125,315.0,381,291,False,7.729925155639648,0.93831,183,False,False,6-3,2025-12-11 21:57:59.324772
126,290.0,354,292,False,5.80673885345459,0.9378125,160,False,False,3-4,2025-12-11 21:58:01.756229
127,368.0,444,381,False,6.2969160079956055,0.937315,397,False,False,6-1,2025-12-11 21:58:05.702810
128,237.0,304,289,False,5.238907337188721,0.9368175,229,False,False,3-3,2025-12-11 21:58:08.836058
129,239.0,305,291,False,5.886956214904785,0.93632,181,False,False,2-4,2025-12-11 21:58:11.873857
130,343.0,418,282,False,4.412500381469727,0.9358225,361,False,False,8-3,2025-12-11 21:58:16.302282
131,243.0,311,388,False,4.219221591949463,0.935325,247,False,False,8-2,2025-12-11 21:58:19.737155
132,234.0,298,292,False,6.849725723266602,0.9348275,172,False,False,2-4,2025-12-11 21:58:20.801076
133,640.0,721,375,False,4.512025356292725,0.93433,501,False,False,5-2,2025-12-11 21:58:24.671911
134,256.0,322,290,False,2.7626895904541016,0.9338325,217,False,False,8-1,2025-12-11 21:58:26.038007
135,679.0,774,263,False,6.449145317077637,0.933335,753,False,False,7-3,2025-12-11 21:58:32.033093
136,340.0,407,289,False,3.7431135177612305,0.9328375,225,False,False,3-4,2025-12-11 21:58:34.222364
137,165.0,231,290,False,8.732609748840332,0.93234,210,False,False,1-4,2025-12-11 21:58:36.257035
138,1007.0,1100,265,False,4.778660774230957,0.9318425,702,False,False,7-3,2025-12-11 21:58:44.477603
139,325.0,392,290,False,6.884367942810059,0.931345,214,False,False,4-3,2025-12-11 21:58:46.305069
140,391.0,460,388,False,9.90714168548584,0.9308475,243,False,False,2-1,2025-12-11 21:58:49.336381
141,443.0,518,382,False,7.519958019256592,0.93035,373,False,False,7-2,2025-12-11 21:58:54.159917
142,277.0,341,391,False,14.929348945617676,0.9298525,185,False,False,6-1,2025-12-11 21:58:56.528814
143,174.0,240,291,False,8.071136474609375,0.929355,181,False,False,1-4,2025-12-11 21:58:57.706132
144,220.0,285,291,False,9.390242576599121,0.9288575,181,False,False,6-3,2025-12-11 21:58:59.890478
145,119.0,181,295,False,7.84661865234375,0.92836,101,False,False,5-1,2025-12-11 21:59:00.577282
146,492.0,574,375,False,14.106715202331543,0.9278625,513,False,False,5-2,2025-12-11 21:59:07.532919
147,99.0,161,394,False,7.943719387054443,0.927365,125,False,False,1-2,2025-12-11 21:59:08.715596
148,156.0,218,296,False,9.889759063720703,0.9268675,93,False,False,8-1,2025-12-11 21:59:09.758163
